,0,1,2,3
15959,事儿姐,5,山兽神的模样时常会出现在我眼前，那个发光的仙境，比阿凡达早了10多年，宫崎骏果然是大师,2010-05-14
15960,德拉库拉拉,4,2007-11-6 19:22:54 8/8.3(120) #122,2007-11-06
15961,事儿姐,5,山兽神的模样时常会出现在我眼前，那个发光的仙境，比阿凡达早了10多年，宫崎骏果然是大师,2010-05-14
15962,缘三,3,与自然为敌，终归受其害。是少年拯救了世界。还是抚平了一个少女受伤的心灵。。。sorry，名字记不住，没人爱的女人，仇恨之心极重。宫崎骏猛然上升到人类与环境这种宏大的背景上去了，一时还很诧异。另，那些精灵，活脱脱的可爱……,2011-06-04
15963,晓菲,4,听着粤语的配音别扭的要死！看的时候就想：这不是“阿凡达”的原型吗？,2010-09-13
15964,小鹿phoebe,3,不是很能接受宫崎骏的个人风格。动画的话还是小清新比较合我的胃口，虽然是要表现现实世界丑陋的一面，但对我来说，还是过于重口味了。,2012-08-13
15965,影情之不期而遇,5,麒麟本身就是生命，掌管着死亡与重生，自然之道无谓善恶。人类，不作死不成活，还不自救吗？木灵有点小恐怖，魔神些许恶心。,2013-10-20
15966,aiya风,5,有一只迅猛无比带你飞奔的坐骑，有一个帅气勇敢一直在前方等你的少年，你就是幽灵公主。,2012-01-15
15967,ice,5,真是一部精美的动画，配乐方面更是宫崎骏系列的佼佼者，有一段超级耳熟， 不知道是什么电视剧用过。情节、内涵、画面均为上乘，不能光用看动画的眼光来欣赏。总的说看得很舒服。,2008-07-13
15968,Vivi,5,与龙猫和魔女宅急便相比，这是远离了童真，宫崎骏开始探索人与自然，社会关系的动画，而久石让的配乐在这部里显得格外恢弘。从一开始就决定片子很深刻，说自然会报复人类，而且用动画的手段远比灾难片来的印象深刻，因为更有肆意性，更灵活。赞,2012-06-19
15969,书中仙,5,中国古代讲麒麟兽的出现表示会出现天下太平，而麒麟兽死了后，希望也还是有的，宛如森林消失后取而代之的小草——一切还会重新开始。,2010-01-11
15970,卡增增,5,"“我希望再活30年。我想看到东京被大海淹没，NTV(日本电视公司)的电视塔成为孤岛。我想看到曼哈顿成为水下之城……我对这一切感到兴奋。(因为)金钱和欲望，所有这一切会走向崩溃，绿色的杂草将接管(世界)。”   
其实 我也这么想。",2010-02-05
15971,Miss.Roofish,5,总有种感觉，老爷子的作品虽然一直被称为是走治愈路线的，但是不得不承认，偶尔还是会从各种重口味的细节里露出些老爷子内心的小黑暗。而《幽灵公主》体现得最为明显，其中，在表现人类的愚蠢和自以为是方面，在表现人的生死问题方面，有些直白和残忍，这是曾经以战争为主题作画的人避免不了的。,2013-10-29
15972,実7,4,公主的第一次出场可谓惊艳！仍记得我在初一某大考期间看的，看到半夜2点热血沸腾~,2010-10-21
15973,王大大,4,音乐和天空之城一样的完美，没事的时候我会听一遍电影原声。,2012-02-08
15974,离昱,5,经典之作，现代化和远古文明的，人与大自然的冲突和和解,2010-12-29
15975,阿仔,4,吉卜力的动画中，与这类情节曲折、气势恢宏的魔幻题材相比，还是岁月的童话、龙猫、侧耳倾听、我的邻居山田君等平实、细腻、温情的生活题材更能打动我。 alone,2011-07-08
15976,Miss_滋,5,人们常常会做一些与自己的目的相违背的事情，或许是某种逐渐修正的人生。Hard to tell which one is better.,2006-12-25
15977,防火防盗放同事,5,整个森林还真是宏大啊。那些小精灵都是萌物萌物萌物~虽然动画节奏略显奇怪但是设定就完胜吉卜力之后的所有动画呀,2012-01-03
15978,二甲,4,配乐非常赞，而且末世危机通过这样的魔幻题材体现，着实不错,2009-10-02
15979,林 寶兒,5,"有时候,很多所谓的意外,都是自己制造的",2009-01-03
15980,卡增增,5,"“我希望再活30年。我想看到东京被大海淹没，NTV(日本电视公司)的电视塔成为孤岛。我想看到曼哈顿成为水下之城……我对这一切感到兴奋。(因为)金钱和欲望，所有这一切会走向崩溃，绿色的杂草将接管(世界)。”   
其实 我也这么想。",2010-02-05
15981,睿旺旺!,5,今天重看第4遍。。。大学时我是学生会的，每周有放电影的活动，有一次我刻意挑了这部给大家看，起很大反响，大家看完热血沸腾批判着人类对自然的毁灭行为。现在看来，多少人看完后在批判同时却没有自我反省，如今更不以为然呢？里面有句台词说的好，大自然无法战胜。这是老头的巅峰之作，OST极完美,2012-08-13
15982,junepig,-,作为一种有历史的生物，也只能采取种族或者说物种中心主义了吧。这一遍看为啥和以前的记忆完全不一样了呢。。。,2011-01-05
15983,尿水遥遥,3,CCTV6还是8上看了一点点。。。还好。。。我不喜欢宫崎骏的画风以及主题。。。总之就是不喜欢。。,2011-07-02
15984,阿仔,4,吉卜力的动画中，与这类情节曲折、气势恢宏的魔幻题材相比，还是岁月的童话、龙猫、侧耳倾听、我的邻居山田君等平实、细腻、温情的生活题材更能打动我。 alone,2011-07-08
15985,浮影人生,5,同类题材动画片中鼻祖及先锋级作品。恢宏壮阔的故事场景，天马行空般的想象力，温暖而柔顺的画面，还有久石让空灵悠远的音乐，让人沉浸在亦真亦幻的魔幻神奇中不能自拔。最后阳光普照，绿色重新铺满大地，展现爱与和平是宫崎骏永远的主题。他似乎对机器工业背景情有独钟，这部作品应该算是开端与前传。,2016-11-25
15986,杨光张,4,宫崎骏的电影结局虽然都不错，但是透过他的画面，能感受到他骨子里的悲观，每部电影里他都想象了大灾难大毁灭的场面，而且把毁灭场面渲染的非常瑰丽壮美，我想，这是他创作的源动力，是为了表现毁灭的美才促使他创作这些作品，这是很多日本文艺创作者的共同点，所以即使电影绿意盎然，却依然感觉冰冷,2014-04-24
15987,二甲,4,配乐非常赞，而且末世危机通过这样的魔幻题材体现，着实不错,2009-10-02
15988,林 寶兒,5,"有时候,很多所谓的意外,都是自己制造的",2009-01-03
15989,blb,4,男主请加入环保组织吧！反正你什么也干不了。,2009-01-18
15990,アホ,4,8知道为什么老让我想到犬夜叉..哈..不过挺好看的..,2006-05-13
15991,普赖尔蒂斯,5,这是我最喜欢的宫崎骏电影，也是最喜欢的久石让配乐之一,2010-10-23
15992,左左☮,4,那个幽灵公主被怪物吞噬的场面深深印刻在我的脑海里……多少年了都挥之不去……taikepale……,2008-06-10
15993,侯二六,5,宮崎駿以一貫的精緻畫工與浪漫結尾詮釋他自80年代就心心念念自然與工業化衝突主題，算是他巔峰時期集大成之作，讓人最難忘的還是米良美一高亢的歌聲。又及，這部我是高中時跟同學借錄影帶看的（錄影帶！）。,2008-03-23
15994,Wallis,5,上小学的时候看了就一直很喜欢~！！！宫崎骏的作品里最喜欢的一部作品之一,2011-08-05
15995,Pury,3,能否找一個，再傻一點，再笨一點，再殘忍一點，再挫一點，再是非不分一點的男主？不能。。。因為這已經到了極致了6.0,2013-08-24
15996,-染-,5,关于这部动画的主题，自然和人类的关系，那些矛盾，爱并恨着，仿佛都集中在小桑身上。我可爱的公主，你没有必要犹豫不决。,2009-02-27
15997,幻,5,拉满的弓，颤动的弦 / 被月光扰动的你的心灵 / 如利刃上雪亮美丽的 / 锋芒般夺目的  /你的面庞 / 深藏在哀伤与仇恨下的你的真心 / 能够懂得的只有森林的神灵魂魄们 / 只有森林的神灵魂魄们,2006-05-14
15998,~所谓的所谓,5,~准备去扩展疆域的时候，自己的家园也遭受了侵袭，是应该先开疆扩土，还是应该保卫家园，还是应该寻求一种共赢局面呢。。。,2010-06-10
15999,beborn,4,虽然是得奖作，但这片子算不上是宫崎最好的,2011-02-15
16000,锐利修蕊,4,再也没有这样的时候了。被禁锢的青春里面溶着化不开的酸涩。年轻的时候爱一个姑娘，就可以奋不顾身的把所有逞能的事情都做完。长大了以后就不会了。不是不爱姑娘了，而是理智的弦告诫你自己再这样做是多么蠢的一件事情。,2010-10-15
16001,影志,5,“我的故事总是发生在夏天。炎热的气候使人们裸露得更多，也更能掩饰心中的欲望。那时侯，好像永远是夏天，太阳总是有空出来伴随着我，阳光充足，太亮，使得眼前一阵阵发黑”——电影《阳光灿烂的日子》开场对白,2006-01-08
16002,SongSongSong,5,大陆电影的巅峰之作。中国真正的导演，只剩下姜文了。,2008-11-12
16003,DIANLIN,-,一群红色后裔对小贵族兼小流氓式的大院生活的闷骚式怀旧。,2010-12-17
16004,纪恩,4,为什么你们都那么牛B地看到了时代的悲剧，我却傻B的没看出什么来？,2009-12-28
16005,Cherry,3,别人说这部片子很绝望，我看到的只是与我无关的，男生的青春期,2005-07-12
16006,呱呱,5,理想是用来毁灭的。一句傻逼，喊出青春最有力度的挽歌。,2009-10-23
16007,frozenmoon,4,看看当年夏雨演技多好，浑然天成。看看宁静，看看耿乐。这么牛逼的一群人。后来怎么都混成这么四六不靠的。,2014-11-26
16008,卢十四,5,没办法，只能打五星。,2008-09-14
16009,九只苍蝇撞墙,2,当年看就完全无感现在看觉得更差。特别是和《动物凶猛》比。我从小认识的北京大院孩子，算是和影片里这一播人能接上茬儿的，都是既狠又坏透着群体性的自命不凡，活脱从动物凶猛玩的就是心跳里走出来的人物。这片只是纯粹意淫而故意遮掩了这帮孩子的实质。纳粹党徒回忆录的范儿。,2014-12-19
16010,Q。,4,重看了一次未删减版，评分未曾改变。依旧是那段不属于我们的青春，可我们同样也走过那么一段阳光灿烂的日子。即便曾经执着的傻子已把“欧巴”换成了“傻逼”，但那曾经的回忆依旧值得珍藏。★★★★,2010-12-23
16011,巴乌,5,90年代最伟大的电影之一,2006-05-18
16012,丁一,4,……这时我把硬币夹紧问她第三个问题：“你和第一个男人睡觉时他都说了些什么？”她抽硬币，因为我用力夹紧，她无论如何拔不出来，便道：“你夹那么紧，我哪拔得出来。”——王朔《动物凶猛》,2010-06-06
16013,徐小花,5,那阳光，灿烂到心里,2006-09-23
16014,欢喜佛,-,北京人的骄矜,2008-02-04
16015,陆支羽,5,中影史：根据王朔的小说《动物凶猛》改编，是著名演员姜文的导演处女作。作品对文革时期青少年的生活状态和青春期的困惑有着极为真实的描绘，使用了当时在中国较为新鲜的一些超现实手法，反映了那个年代青少年的暴力和朦胧的爱情。用对青少年故事的描画，展示了一个时代和一个国家的混乱与成长。,2008-08-31
16016,匹诺曹,4,多么灿烂，那时云都是白色的。,2007-01-15
16017,小哲哲1980,4,姜文，夏雨，张一山长得太像了！,2017-03-18
16018,米粒,5,啥都不说啊，经典啊。。。最爱的大陆片之一啊。宁静这身材才激发少男欲望啊！,2010-05-04
16019,老鸡｜扶立,4,米兰！米兰！我爱你！,2008-01-10
16020,王小邪,4,一个高峰..对于姜文也好宁静也好夏雨也好,2008-02-04
16021,沐梵,5,姜小军的自传式处女作，回避文革时代的是非混淆黑白颠倒，用丰富的艺术手段和荒诞的表现方式，消解权威、解构神圣，再现成长的喧哗与骚动，青春的梦幻与激情。明明是最坏的时代，却也是他们最好的时光，甩当下青春打胎片一个世纪。,2014-12-17
